video,class,scene,angle,behavior
NonViolence/Corridor/Top/Top9T11_NonViolence_077.mp4,NonViolence,Corridor,Top,Top
NonViolence/Classroom/Top/Top12T10_NonViolence_006.mp4,NonViolence,Classroom,Top,Top
Violence/Classroom/Center/Strangling/Center12T10_Strangling_003.mp4,Violence,Classroom,Center,Strangling
Violence/Classroom/Top/Headlock/Top26T10_Headlock_034.mp4,Violence,Classroom,Top,Headlock
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_080.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Classroom/Top/Top7T10_NonViolence_006.mp4,NonViolence,Classroom,Top,Top
PreViolence/Classroom/Bottom/ViolatingPersonalSpace/Bottom12T10_ViolatingPersonalSpace_005.mp4,PreViolence,Classroom,Bottom,ViolatingPersonalSpace
NonViolence/Classroom/Center/Center26T10_NonViolence_015.mp4,NonViolence,Classroom,Center,Center
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_094.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Classroom/Top/StrikingWithObject/Top26T10_StrikingWithObject_010.mp4,Violence,Classroom,Top,StrikingWithObject
NonViolence/Classroom/Bottom/Bottom7T10_NonViolence_001.mp4,NonViolence,Classroom,Bottom,Bottom
NonViolence/Classroom/Bottom/Bottom26T10_NonViolence_029.mp4,NonViolence,Classroom,Bottom,Bottom
Violence/Corridor/Bottom/Headlock/Bottom9T11_Headlock_001.mp4,Violence,Corridor,Bottom,Headlock
Violence/Corridor/Top/KneeStrike/Top9T11_KneeStrike_009.mp4,Violence,Corridor,Top,KneeStrike
PreViolence/Classroom/Bottom/KnuckleCracking/Bottom8T10_KnuckleCracking_020.mp4,PreViolence,Classroom,Bottom,KnuckleCracking
Violence/Classroom/Center/PhysicalStruggle/Center12T10_PhysicalStruggle_001.mp4,Violence,Classroom,Center,PhysicalStruggle
Violence/Corridor/Bottom/Kicking/Bottom9T11_Kicking_001.mp4,Violence,Corridor,Bottom,Kicking
PreViolence/Classroom/Bottom/Pointing/Bottom8T10_Pointing_013.mp4,PreViolence,Classroom,Bottom,Pointing
Violence/Corridor/Bottom/PhysicalStruggle/Bottom16T11_PhysicalStruggle_020.mp4,Violence,Corridor,Bottom,PhysicalStruggle
PreViolence/Classroom/Center/Pushing/Center8T10_Pushing_012.mp4,PreViolence,Classroom,Center,Pushing
PreViolence/Classroom/Center/ViolatingPersonalSpace/Center12T10_RestrictingVictimMovement_018.mp4,PreViolence,Classroom,Center,ViolatingPersonalSpace
NonViolence/Corridor/Top/Top16T11_NonViolence_086.mp4,NonViolence,Corridor,Top,Top
NonViolence/Classroom/Bottom/Bottom26T10_NonViolence_049.mp4,NonViolence,Classroom,Bottom,Bottom
Violence/Classroom/Bottom/Headlock/Bottom12T10_Headlock_006.mp4,Violence,Classroom,Bottom,Headlock
PreViolence/Classroom/Center/StretchingArmsShoulders/Center12T10_StretchingArmsShoulders_015.mp4,PreViolence,Classroom,Center,StretchingArmsShoulders
NonViolence/Corridor/Top/Top16T11_NonViolence_097.mp4,NonViolence,Corridor,Top,Top
PreViolence/Classroom/Top/Pushing/Top8T10_Pushing_001.mp4,PreViolence,Classroom,Top,Pushing
NonViolence/Corridor/Top/Top9T11_NonViolence_056.mp4,NonViolence,Corridor,Top,Top
Violence/Corridor/Top/Headlock/Top9T11_Headlock_013.mp4,Violence,Corridor,Top,Headlock
Violence/Classroom/Top/StrikingWithObject/Top26T10_StrikingWithObject_004.mp4,Violence,Classroom,Top,StrikingWithObject
PreViolence/Classroom/Bottom/KnuckleCracking/Bottom12T10_KnuckleCracking_005.mp4,PreViolence,Classroom,Bottom,KnuckleCracking
NonViolence/Classroom/Top/Top7T10_NonViolence_020.mp4,NonViolence,Classroom,Top,Top
Violence/Corridor/Top/KneeStrike/Top16T11_KneeStrike_005.mp4,Violence,Corridor,Top,KneeStrike
NonViolence/Classroom/Center/Center12T10_NonViolence_007.mp4,NonViolence,Classroom,Center,Center
Violence/Classroom/Bottom/Headlock/Bottom26T10_Headlock_014.mp4,Violence,Classroom,Bottom,Headlock
NonViolence/Classroom/Bottom/Bottom7T10_NonViolence_053.mp4,NonViolence,Classroom,Bottom,Bottom
PreViolence/Corridor/Bottom/CollarGrabbing/Bottom9T11_CollarGrabbing_002.mp4,PreViolence,Corridor,Bottom,CollarGrabbing
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_104.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Classroom/Center/ViolatingPersonalSpace/Center12T10_RestrictingVictimMovement_005.mp4,PreViolence,Classroom,Center,ViolatingPersonalSpace
Violence/Corridor/Top/KneeStrike/Top9T11_KneeStrike_015.mp4,Violence,Corridor,Top,KneeStrike
Violence/Classroom/Center/Kicking/Center26T10_Kicking_007.mp4,Violence,Classroom,Center,Kicking
PreViolence/Classroom/Bottom/Pushing/Bottom8T10_Pushing_006.mp4,PreViolence,Classroom,Bottom,Pushing
NonViolence/Classroom/Center/Center26T10_NonViolence_021.mp4,NonViolence,Classroom,Center,Center
NonViolence/Classroom/Top/Top26T10_NonViolence_035.mp4,NonViolence,Classroom,Top,Top
NonViolence/Classroom/Center/Center26T10_NonViolence_039.mp4,NonViolence,Classroom,Center,Center
NonViolence/Classroom/Bottom/Bottom26T10_NonViolence_020.mp4,NonViolence,Classroom,Bottom,Bottom
NonViolence/Classroom/Top/Top7T10_NonViolence_011.mp4,NonViolence,Classroom,Top,Top
NonViolence/Corridor/Top/Top16T11_NonViolence_112.mp4,NonViolence,Corridor,Top,Top
NonViolence/Classroom/Center/Center8T10_NonViolence_003.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Bottom/StretchingArmsShoulders/Bottom12T10_StretchingArmsShoulders_006.mp4,PreViolence,Classroom,Bottom,StretchingArmsShoulders
PreViolence/Classroom/Top/Pointing/Top8T10_Pointing_017.mp4,PreViolence,Classroom,Top,Pointing
NonViolence/Classroom/Bottom/Bottom12T10_NonViolence_009.mp4,NonViolence,Classroom,Bottom,Bottom
NonViolence/Classroom/Center/Center7T10_NonViolence_002.mp4,NonViolence,Classroom,Center,Center
Violence/Classroom/Center/Headlock/Center12T10_Headlock_015.mp4,Violence,Classroom,Center,Headlock
Violence/Classroom/Center/PhysicalStruggle/Center12T10_PhysicalStruggle_007.mp4,Violence,Classroom,Center,PhysicalStruggle
NonViolence/Classroom/Center/Center26T10_NonViolence_047.mp4,NonViolence,Classroom,Center,Center
NonViolence/Classroom/Center/Center8T10_NonViolence_018.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Bottom/ViolatingPersonalSpace/Bottom12T10_ViolatingPersonalSpace_008.mp4,PreViolence,Classroom,Bottom,ViolatingPersonalSpace
PreViolence/Classroom/Center/CollarGrabbing/Center12T10_CollarGrabbing_018.mp4,PreViolence,Classroom,Center,CollarGrabbing
NonViolence/Corridor/Top/Top16T11_NonViolence_107.mp4,NonViolence,Corridor,Top,Top
PreViolence/Classroom/Center/Pushing/Center12T10_Pushing_014.mp4,PreViolence,Classroom,Center,Pushing
Violence/Classroom/Top/Strangling/Top26T10_Strangling_008.mp4,Violence,Classroom,Top,Strangling
NonViolence/Classroom/Center/Center7T10_NonViolence_038.mp4,NonViolence,Classroom,Center,Center
NonViolence/Classroom/Bottom/Bottom7T10_NonViolence_015.mp4,NonViolence,Classroom,Bottom,Bottom
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_039.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Classroom/Center/Pushing/Center12T10_Pushing_008.mp4,PreViolence,Classroom,Center,Pushing
Violence/Classroom/Center/Hitting/Center12T10_Hitting_010.mp4,Violence,Classroom,Center,Hitting
Violence/Corridor/Top/KneeStrike/Top9T11_KneeStrike_005.mp4,Violence,Corridor,Top,KneeStrike
NonViolence/Classroom/Center/Center26T10_NonViolence_003.mp4,NonViolence,Classroom,Center,Center
Violence/Classroom/Center/Strangling/Center12T10_Strangling_006.mp4,Violence,Classroom,Center,Strangling
Violence/Classroom/Bottom/Hitting/Bottom26T10_Hitting_006.mp4,Violence,Classroom,Bottom,Hitting
Violence/Corridor/Top/KneeStrike/Top9T11_KneeStrike_013.mp4,Violence,Corridor,Top,KneeStrike
NonViolence/Classroom/Center/Center26T10_NonViolence_009.mp4,NonViolence,Classroom,Center,Center
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_026.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Classroom/Center/Center8T10_NonViolence_011.mp4,NonViolence,Classroom,Center,Center
PreViolence/Corridor/Bottom/PunchingOnesOwnHand/Bottom9T11_PunchingOnesOwnHand_004.mp4,PreViolence,Corridor,Bottom,PunchingOnesOwnHand
Violence/Corridor/Top/Hitting/Top16T11_Hitting_008.mp4,Violence,Corridor,Top,Hitting
Violence/Classroom/Center/Headlock/Center26T10_Headlock_017.mp4,Violence,Classroom,Center,Headlock
PreViolence/Classroom/Top/CollarGrabbing/Top12T10_CollarGrabbing_007.mp4,PreViolence,Classroom,Top,CollarGrabbing
PreViolence/Classroom/Center/ViolatingPersonalSpace/Center12T10_RestrictingVictimMovement_017.mp4,PreViolence,Classroom,Center,ViolatingPersonalSpace
PreViolence/Classroom/Center/Pointing/Center8T10_Pointing_001.mov,PreViolence,Classroom,Center,Pointing
Violence/Classroom/Bottom/StrikingWithObject/Bottom26T10_StrikingWithObject_002.mp4,Violence,Classroom,Bottom,StrikingWithObject
Violence/Classroom/Top/Strangling/Top26T10_Strangling_014.mp4,Violence,Classroom,Top,Strangling
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_137.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Classroom/Bottom/Bottom26T10_NonViolence_054.mp4,NonViolence,Classroom,Bottom,Bottom
PreViolence/Classroom/Center/ViolatingPersonalSpace/Center12T10_RestrictingVictimMovement_014.mp4,PreViolence,Classroom,Center,ViolatingPersonalSpace
NonViolence/Classroom/Bottom/Bottom7T10_NonViolence_038.mp4,NonViolence,Classroom,Bottom,Bottom
PreViolence/Classroom/Top/StretchingArmsShoulders/Top8T10_StretchingArmsShoulders_010.mp4,PreViolence,Classroom,Top,StretchingArmsShoulders
NonViolence/Classroom/Center/Center26T10_NonViolence_031.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Center/ViolatingPersonalSpace/Center8T10_RestrictingVictimMovement _002.mp4,PreViolence,Classroom,Center,ViolatingPersonalSpace
Violence/Classroom/Bottom/Strangling/Bottom12T10_Strangling_001.mp4,Violence,Classroom,Bottom,Strangling
NonViolence/Classroom/Bottom/Bottom7T10_NonViolence_016.mp4,NonViolence,Classroom,Bottom,Bottom
PreViolence/Classroom/Center/Pushing/Center12T10_Pushing_011.mp4,PreViolence,Classroom,Center,Pushing
PreViolence/Corridor/Top/ViolatingPersonalSpace/Top9T11_RestrictingVictimMovement_011.mp4,PreViolence,Corridor,Top,ViolatingPersonalSpace
NonViolence/Classroom/Center/Center12T10_NonViolence_009.mp4,NonViolence,Classroom,Center,Center
NonViolence/Classroom/Top/Top26T10_NonViolence_023.mp4,NonViolence,Classroom,Top,Top
PreViolence/Classroom/Bottom/ViolatingPersonalSpace/Bottom12T10_RestrictingVictimMovement_010.mp4,PreViolence,Classroom,Bottom,ViolatingPersonalSpace
PreViolence/Classroom/Center/ViolatingPersonalSpace/Center12T10_RestrictingVictimMovement_013.mp4,PreViolence,Classroom,Center,ViolatingPersonalSpace
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_041.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Classroom/Bottom/Strangling/Bottom26T10_Strangling_031.mp4,Violence,Classroom,Bottom,Strangling
Violence/Corridor/Top/Kicking/Top9T11_Kicking_001.mp4,Violence,Corridor,Top,Kicking
PreViolence/Classroom/Center/CollarGrabbing/Center8T10_CollarGrabbing_010.mp4,PreViolence,Classroom,Center,CollarGrabbing
NonViolence/Classroom/Top/Top8T10_NonViolence_001.mp4,NonViolence,Classroom,Top,Top
PreViolence/Classroom/Bottom/Pushing/Bottom8T10_Pushing_002.mp4,PreViolence,Classroom,Bottom,Pushing
Violence/Corridor/Bottom/Kicking/Bottom9T11_Kicking_007.mp4,Violence,Corridor,Bottom,Kicking
Violence/Corridor/Bottom/Kicking/Bottom16T11_Kicking_010.mp4,Violence,Corridor,Bottom,Kicking
Violence/Corridor/Top/Headlock/Top16T11_Headlock_007.mp4,Violence,Corridor,Top,Headlock
NonViolence/Classroom/Center/Center8T10_NonViolence_020.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Bottom/KnuckleCracking/Bottom8T10_KnuckleCracking_004.mp4,PreViolence,Classroom,Bottom,KnuckleCracking
Violence/Classroom/Bottom/Strangling/Bottom12T10_Strangling_007.mp4,Violence,Classroom,Bottom,Strangling
PreViolence/Classroom/Bottom/CollarGrabbing/Bottom8T10_CollarGrabbing_023.mp4,PreViolence,Classroom,Bottom,CollarGrabbing
Violence/Classroom/Top/Headlock/Top26T10_Headlock_030.mp4,Violence,Classroom,Top,Headlock
Violence/Classroom/Bottom/StrikingWithObject/Bottom26T10_StrikingWithObject_012.mp4,Violence,Classroom,Bottom,StrikingWithObject
Violence/Corridor/Top/Headlock/Top9T11_Headlock_024.mp4,Violence,Corridor,Top,Headlock
PreViolence/Classroom/Top/StretchingArmsShoulders/Top8T10_StretchingArmsShoulders_015.mp4,PreViolence,Classroom,Top,StretchingArmsShoulders
PreViolence/Classroom/Center/Pushing/Center8T10_Pushing_010.mp4,PreViolence,Classroom,Center,Pushing
PreViolence/Classroom/Top/ViolatingPersonalSpace/Top12T10_RestrictingVictimMovement_014.mp4,PreViolence,Classroom,Top,ViolatingPersonalSpace
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_154.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Classroom/Top/Pointing/Top8T10_Pointing_002.mp4,PreViolence,Classroom,Top,Pointing
PreViolence/Classroom/Bottom/KnuckleCracking/Bottom8T10_KnuckleCracking_018.mp4,PreViolence,Classroom,Bottom,KnuckleCracking
PreViolence/Classroom/Bottom/Pushing/Bottom8T10_Pushing_003.mp4,PreViolence,Classroom,Bottom,Pushing
NonViolence/Classroom/Center/Center26T10_NonViolence_012.mp4,NonViolence,Classroom,Center,Center
Violence/Classroom/Bottom/Strangling/Bottom12T10_Strangling_022.mp4,Violence,Classroom,Bottom,Strangling
PreViolence/Classroom/Top/PunchingOnesOwnHand/Top12T10_PunchingOnesOwnHand_008.mp4,PreViolence,Classroom,Top,PunchingOnesOwnHand
Violence/Classroom/Center/Strangling/Center26T10_Strangling_006.mp4,Violence,Classroom,Center,Strangling
Violence/Corridor/Top/Strangling/Top9T11_Strangling_006.mp4,Violence,Corridor,Top,Strangling
NonViolence/Classroom/Top/Top7T10_NonViolence_022.mp4,NonViolence,Classroom,Top,Top
Violence/Classroom/Center/Hitting/Center12T10_Hitting_002.mp4,Violence,Classroom,Center,Hitting
PreViolence/Classroom/Bottom/PunchingOnesOwnHand/Bottom8T10_PunchingOnesOwnHand_015.mp4,PreViolence,Classroom,Bottom,PunchingOnesOwnHand
Violence/Corridor/Top/Hitting/Top9T11_Hitting_011.mp4,Violence,Corridor,Top,Hitting
NonViolence/Classroom/Bottom/Bottom26T10_NonViolence_039.mp4,NonViolence,Classroom,Bottom,Bottom
NonViolence/Classroom/Center/Center7T10_NonViolence_011.mp4,NonViolence,Classroom,Center,Center
Violence/Corridor/Bottom/Hitting/Bottom9T11_Hitting_008.mp4,Violence,Corridor,Bottom,Hitting
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_118.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Classroom/Bottom/StretchingArmsShoulders/Bottom12T10_StretchingArmsShoulders_001.mp4,PreViolence,Classroom,Bottom,StretchingArmsShoulders
Violence/Corridor/Bottom/Strangling/Bottom16T11_Strangling_004.mp4,Violence,Corridor,Bottom,Strangling
PreViolence/Classroom/Top/ViolatingPersonalSpace/Top12T10_RestrictingVictimMovement_027.mp4,PreViolence,Classroom,Top,ViolatingPersonalSpace
PreViolence/Classroom/Center/StretchingArmsShoulders/Center8T10_StretchingArmsShoulders_017.mp4,PreViolence,Classroom,Center,StretchingArmsShoulders
Violence/Corridor/Top/Headlock/Top9T11_Headlock_006.mp4,Violence,Corridor,Top,Headlock
Violence/Corridor/Top/Hitting/Top16T11_Hitting_003.mp4,Violence,Corridor,Top,Hitting
PreViolence/Classroom/Center/KnuckleCracking/Center8T10_KnuckleCracking_004.mov,PreViolence,Classroom,Center,KnuckleCracking
Violence/Corridor/Top/Kicking/Top9T11_Kicking_008.mp4,Violence,Corridor,Top,Kicking
NonViolence/Classroom/Top/Top12T10_NonViolence_010.mp4,NonViolence,Classroom,Top,Top
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_042.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Classroom/Bottom/Strangling/Bottom26T10_Strangling_019.mp4,Violence,Classroom,Bottom,Strangling
NonViolence/Classroom/Bottom/Bottom7T10_NonViolence_024.mp4,NonViolence,Classroom,Bottom,Bottom
Violence/Classroom/Center/KneeStrike/Center26T10_KneeStrike_009.mp4,Violence,Classroom,Center,KneeStrike
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_138.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Corridor/Top/Pushing/Top9T11_Pushing_005.mp4,PreViolence,Corridor,Top,Pushing
Violence/Classroom/Center/Headlock/Center26T10_Headlock_007.mp4,Violence,Classroom,Center,Headlock
Violence/Classroom/Top/Kicking/Top26T10_Kicking_001.mp4,Violence,Classroom,Top,Kicking
PreViolence/Classroom/Top/CollarGrabbing/Top8T10_CollarGrabbing_023.mp4,PreViolence,Classroom,Top,CollarGrabbing
Violence/Corridor/Top/Headlock/Top16T11_Headlock_013.mp4,Violence,Corridor,Top,Headlock
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_058.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Corridor/Top/Kicking/Top9T11_Kicking_007.mp4,Violence,Corridor,Top,Kicking
PreViolence/Classroom/Top/CollarGrabbing/Top8T10_CollarGrabbing_019.mp4,PreViolence,Classroom,Top,CollarGrabbing
Violence/Corridor/Bottom/Headlock/Bottom9T11_Headlock_029.mp4,Violence,Corridor,Bottom,Headlock
Violence/Classroom/Top/Hitting/Top26T10_Hitting_008.mp4,Violence,Classroom,Top,Hitting
NonViolence/Corridor/Top/Top16T11_NonViolence_054.mp4,NonViolence,Corridor,Top,Top
Violence/Classroom/Bottom/Hitting/Bottom26T10_Hitting_009.mp4,Violence,Classroom,Bottom,Hitting
PreViolence/Corridor/Bottom/Pointing/Bottom9T11_Pointing_011.mp4,PreViolence,Corridor,Bottom,Pointing
Violence/Classroom/Center/Hitting/Center26T10_Hitting_005.mp4,Violence,Classroom,Center,Hitting
Violence/Classroom/Bottom/KneeStrike/Bottom26T10_KneeStrike_011.mp4,Violence,Classroom,Bottom,KneeStrike
NonViolence/Corridor/Top/Top16T11_NonViolence_105.mp4,NonViolence,Corridor,Top,Top
Violence/Corridor/Bottom/StrikingWithObject/Bottom16T11_StrikingWithObject_007.mp4,Violence,Corridor,Bottom,StrikingWithObject
Violence/Classroom/Bottom/Strangling/Bottom26T10_Strangling_008.mp4,Violence,Classroom,Bottom,Strangling
PreViolence/Classroom/Bottom/Pushing/Bottom12T10_Pushing_008.mp4,PreViolence,Classroom,Bottom,Pushing
PreViolence/Classroom/Bottom/CollarGrabbing/Bottom8T10_CollarGrabbing_024.mp4,PreViolence,Classroom,Bottom,CollarGrabbing
Violence/Corridor/Bottom/Headlock/Bottom9T11_Headlock_003.mp4,Violence,Corridor,Bottom,Headlock
Violence/Classroom/Top/Headlock/Top26T10_Headlock_011.mp4,Violence,Classroom,Top,Headlock
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_117.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Classroom/Bottom/Headlock/Bottom26T10_Headlock_015.mp4,Violence,Classroom,Bottom,Headlock
PreViolence/Classroom/Center/CollarGrabbing/Center12T10_CollarGrabbing_001.mp4,PreViolence,Classroom,Center,CollarGrabbing
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_102.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Classroom/Top/Hitting/Top26T10_Hitting_018.mp4,Violence,Classroom,Top,Hitting
Violence/Classroom/Center/StrikingWithObject/Center12T10_StrikingWithObject_011.mp4,Violence,Classroom,Center,StrikingWithObject
Violence/Classroom/Bottom/Hitting/Bottom26T10_Hitting_004.mp4,Violence,Classroom,Bottom,Hitting
Violence/Classroom/Top/Headlock/Top26T10_Headlock_015.mp4,Violence,Classroom,Top,Headlock
Violence/Classroom/Top/Hitting/Top26T10_Hitting_022.mp4,Violence,Classroom,Top,Hitting
PreViolence/Classroom/Center/CollarGrabbing/Center8T10_CollarGrabbing_018.mp4,PreViolence,Classroom,Center,CollarGrabbing
PreViolence/Classroom/Center/StretchingArmsShoulders/Center8T10_StretchingArmsShoulders_005.mp4,PreViolence,Classroom,Center,StretchingArmsShoulders
PreViolence/Classroom/Top/PunchingOnesOwnHand/Top12T10_PunchingOnesOwnHand_009.mp4,PreViolence,Classroom,Top,PunchingOnesOwnHand
PreViolence/Classroom/Center/CollarGrabbing/Center8T10_CollarGrabbing_017.mp4,PreViolence,Classroom,Center,CollarGrabbing
PreViolence/Classroom/Bottom/PunchingOnesOwnHand/Bottom8T10_PunchingOnesOwnHand_012.mp4,PreViolence,Classroom,Bottom,PunchingOnesOwnHand
PreViolence/Corridor/Bottom/Pushing/Bottom9T11_Pushing_004.mp4,PreViolence,Corridor,Bottom,Pushing
PreViolence/Classroom/Top/CollarGrabbing/Top8T10_CollarGrabbing_003.mp4,PreViolence,Classroom,Top,CollarGrabbing
Violence/Corridor/Top/Strangling/Top16T11_Strangling_007.mp4,Violence,Corridor,Top,Strangling
PreViolence/Classroom/Top/CollarGrabbing/Top8T10_CollarGrabbing_011.mp4,PreViolence,Classroom,Top,CollarGrabbing
PreViolence/Classroom/Top/CollarGrabbing/Top12T10_CollarGrabbing_011.mp4,PreViolence,Classroom,Top,CollarGrabbing
Violence/Corridor/Top/Strangling/Top9T11_Strangling_001.mp4,Violence,Corridor,Top,Strangling
Violence/Classroom/Center/KneeStrike/Center26T10_KneeStrike_012.mp4,Violence,Classroom,Center,KneeStrike
NonViolence/Classroom/Center/Center8T10_NonViolence_016.mp4,NonViolence,Classroom,Center,Center
Violence/Corridor/Bottom/Headlock/Bottom16T11_Headlock_005.mp4,Violence,Corridor,Bottom,Headlock
Violence/Classroom/Center/Strangling/Center12T10_Strangling_017.mp4,Violence,Classroom,Center,Strangling
Violence/Corridor/Top/Kicking/Top16T11_Kicking_016.mp4,Violence,Corridor,Top,Kicking
Violence/Classroom/Bottom/Headlock/Bottom26T10_Headlock_019.mp4,Violence,Classroom,Bottom,Headlock
PreViolence/Classroom/Center/CollarGrabbing/Center12T10_CollarGrabbing_009.mp4,PreViolence,Classroom,Center,CollarGrabbing
